session_id,applicant_id,event_user,event_type,event_datetime
PPU7pC8u4l,MQ1SXlf4L,,Ally submitted test results,2259-03-31 21:05:00.719000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Ally submitted test results,2259-03-31 21:05:00.719000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Ally submitted test results,2259-03-31 21:05:00.719000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Ally submitted test results,2259-03-31 21:05:00.719000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-04-01 22:37:42.513000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-04-01 22:37:42.513000+00:00
PPU7pC8u4l,MQ1SXlf4L,,Applicant entered underwriting,2259-04-01 22:37:42.513000+00:00
4dI3mS4uPE,1oQhGWcX2,,Underwriting Created,2259-03-17 17:46:00.637000+00:00
4dI3mS4uPE,1oQhGWcX2,,Underwriting Created,2259-03-17 17:46:00.637000+00:00
4dI3mS4uPE,1oQhGWcX2,,Underwriting Created,2259-03-17 17:46:00.637000+00:00
4dI3mS4uPE,1oQhGWcX2,,Underwriting Created,2259-03-17 17:46:00.637000+00:00
4dI3mS4uPE,1oQhGWcX2,,Underwriting Created,2259-03-17 17:46:00.637000+00:00
4dI3mS4uPE,1oQhGWcX2,,Underwriting Created,2259-03-17 17:46:00.637000+00:00
4dI3mS4uPE,1oQhGWcX2,,Underwriting Created,2259-03-17 17:46:00.637000+00:00
4dI3mS4uPE,1oQhGWcX2,,Underwriting Created,2259-03-17 17:46:00.637000+00:00
4dI3mS4uPE,1oQhGWcX2,,Underwriting Created,2259-03-17 17:46:00.637000+00:00
4dI3mS4uPE,1oQhGWcX2,,Underwriting Created,2259-03-17 17:46:00.637000+00:00
4dI3mS4uPE,1oQhGWcX2,,Underwriting Created,2259-03-17 17:46:00.637000+00:00
4dI3mS4uPE,1oQhGWcX2,,Underwriting Created,2259-03-17 17:46:00.637000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 16:19:07.692000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 16:19:07.692000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 16:19:07.692000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 16:19:07.692000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 16:19:07.692000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 16:19:07.692000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 16:19:07.692000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 16:19:07.692000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 16:19:07.692000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 19:37:32.904000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 19:37:32.904000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 19:37:32.904000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 19:37:32.904000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 19:37:32.904000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 19:37:32.904000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 19:37:32.904000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-12 19:37:32.904000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-14 14:24:21.459000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-14 14:24:21.459000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-14 14:24:21.459000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-14 14:24:21.459000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-14 14:24:21.459000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-14 14:24:21.459000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-14 14:24:21.459000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-15 15:05:09.162000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-15 15:05:09.162000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-15 15:05:09.162000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-15 15:05:09.162000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-15 15:05:09.162000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-15 15:05:09.162000+00:00
4dI3mS4uPE,1oQhGWcX2,,Ally entered underwriting,2259-04-15 15:17:10.078000+00:00
4dI3mS4uPE,1oQhGWcX2,,Ally entered underwriting,2259-04-15 15:17:10.078000+00:00
4dI3mS4uPE,1oQhGWcX2,,Ally entered underwriting,2259-04-15 15:17:10.078000+00:00
4dI3mS4uPE,1oQhGWcX2,,Ally entered underwriting,2259-04-15 15:17:10.078000+00:00
4dI3mS4uPE,1oQhGWcX2,,Ally entered underwriting,2259-04-15 15:17:10.078000+00:00
4dI3mS4uPE,1oQhGWcX2,,Video Session Connection Created,2259-04-15 15:17:17.710000+00:00
4dI3mS4uPE,1oQhGWcX2,,Video Session Connection Created,2259-04-15 15:17:17.710000+00:00
4dI3mS4uPE,1oQhGWcX2,,Video Session Connection Created,2259-04-15 15:17:17.710000+00:00
4dI3mS4uPE,1oQhGWcX2,,Video Session Connection Created,2259-04-15 15:17:17.710000+00:00
4dI3mS4uPE,1oQhGWcX2,,Video Session Connection Created,2259-04-15 15:17:17.710000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-15 15:20:30.159000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-15 15:20:30.159000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-15 15:20:30.159000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-15 15:20:30.159000+00:00
4dI3mS4uPE,1oQhGWcX2,,Applicant entered underwriting,2259-04-15 15:20:30.159000+00:00
4dI3mS4uPE,1oQhGWcX2,,Video Session Connection Created,2259-04-15 15:20:31.073000+00:00
4dI3mS4uPE,1oQhGWcX2,,Video Session Connection Created,2259-04-15 15:20:31.073000+00:00
4dI3mS4uPE,1oQhGWcX2,,Video Session Connection Created,2259-04-15 15:20:31.073000+00:00
4dI3mS4uPE,1oQhGWcX2,,Video Session Connection Created,2259-04-15 15:20:31.073000+00:00
4dI3mS4uPE,1oQhGWcX2,,Video Session Connection Created,2259-04-15 15:20:31.073000+00:00
4dI3mS4uPE,1oQhGWcX2,,Ally submitted test results,2259-04-15 16:07:06.001000+00:00
4dI3mS4uPE,1oQhGWcX2,,Ally submitted test results,2259-04-15 16:07:06.001000+00:00
4dI3mS4uPE,1oQhGWcX2,,Ally submitted test results,2259-04-15 16:07:06.001000+00:00
4dI3mS4uPE,1oQhGWcX2,,Ally submitted test results,2259-04-15 16:07:06.001000+00:00
4dI3mS4uPE,1oQhGWcX2,,Ally submitted test results,2259-04-15 16:07:06.001000+00:00
LvCRrHeupy,rnxc6jH1G,,Underwriting Created,2259-06-30 20:13:41.544000+00:00
LvCRrHeupy,rnxc6jH1G,,Underwriting Created,2259-06-30 20:13:41.544000+00:00
LvCRrHeupy,rnxc6jH1G,,Applicant entered underwriting,2259-07-05 18:28:05.284000+00:00
LvCRrHeupy,rnxc6jH1G,,Ally entered underwriting,2259-07-05 18:31:45.538000+00:00
LvCRrHeupy,rnxc6jH1G,,Video Session Connection Created,2259-07-05 18:32:05.093000+00:00
LvCRrHeupy,rnxc6jH1G,,Ally submitted test results,2259-07-05 19:02:04.459000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Underwriting Created,2259-04-15 20:53:14.204000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Underwriting Created,2259-04-15 20:53:14.204000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Underwriting Created,2259-04-15 20:53:14.204000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Underwriting Created,2259-04-15 20:53:14.204000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Underwriting Created,2259-04-15 20:53:14.204000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Underwriting Created,2259-04-15 20:53:14.204000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Underwriting Created,2259-04-15 20:53:14.204000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Underwriting Created,2259-04-15 20:53:14.204000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Underwriting Created,2259-04-15 20:53:14.204000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-16 19:42:38.334000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-16 19:42:38.334000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-16 19:42:38.334000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-16 19:42:38.334000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-16 19:42:38.334000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-16 19:42:38.334000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-16 19:42:38.334000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-16 19:42:38.334000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-22 04:42:01.894000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-22 04:42:01.894000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-22 04:42:01.894000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-22 04:42:01.894000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-22 04:42:01.894000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-22 04:42:01.894000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-22 04:42:01.894000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-22 07:07:31.192000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-22 07:07:31.192000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-22 07:07:31.192000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-22 07:07:31.192000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-22 07:07:31.192000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-22 07:07:31.192000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 15:21:18.129000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 15:21:18.129000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 15:21:18.129000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 15:21:18.129000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 15:21:18.129000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 15:58:04.286000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 15:58:04.286000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 15:58:04.286000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 15:58:04.286000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 15:58:04.286000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Ally entered underwriting,2259-04-28 16:00:59.023000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Ally entered underwriting,2259-04-28 16:00:59.023000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Ally entered underwriting,2259-04-28 16:00:59.023000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Ally entered underwriting,2259-04-28 16:00:59.023000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Ally entered underwriting,2259-04-28 16:00:59.023000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:01:27.747000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:01:27.747000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:01:27.747000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:01:27.747000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:01:27.747000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:04:32.751000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:04:32.751000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:04:32.751000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:04:32.751000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:04:32.751000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:04:33.490000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:04:33.490000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:04:33.490000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:04:33.490000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:04:33.490000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:04:49.267000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:04:49.267000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:04:49.267000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:04:49.267000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:04:49.267000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:04:49.853000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:04:49.853000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:04:49.853000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:04:49.853000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:04:49.853000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Destroyed,2259-04-28 16:05:30.906000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Destroyed,2259-04-28 16:05:30.906000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Destroyed,2259-04-28 16:05:30.906000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Destroyed,2259-04-28 16:05:30.906000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Destroyed,2259-04-28 16:05:30.906000+00:00
MWiqeS9Foa,Lx9tR5I4k,,ally force disconnect,2259-04-28 16:05:31.416000+00:00
MWiqeS9Foa,Lx9tR5I4k,,ally force disconnect,2259-04-28 16:05:31.416000+00:00
MWiqeS9Foa,Lx9tR5I4k,,ally force disconnect,2259-04-28 16:05:31.416000+00:00
MWiqeS9Foa,Lx9tR5I4k,,ally force disconnect,2259-04-28 16:05:31.416000+00:00
MWiqeS9Foa,Lx9tR5I4k,,ally force disconnect,2259-04-28 16:05:31.416000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:07:40.982000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:07:40.982000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:07:40.982000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:07:40.982000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:07:40.982000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:07:41.863000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:07:41.863000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:07:41.863000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:07:41.863000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:07:41.863000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:21:49.277000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:21:49.277000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:21:49.277000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:21:49.277000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:21:50.207000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:21:50.207000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:21:50.207000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:21:50.207000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:24:40.703000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:24:40.703000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:24:40.703000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:24:40.703000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:24:41.362000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:24:41.362000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:24:41.362000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:24:41.362000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:25:03.244000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:25:03.244000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:25:03.244000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Applicant entered underwriting,2259-04-28 16:25:03.244000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:25:03.771000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:25:03.771000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:25:03.771000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Created,2259-04-28 16:25:03.771000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Destroyed,2259-04-28 16:25:49.483000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Destroyed,2259-04-28 16:25:49.483000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Destroyed,2259-04-28 16:25:49.483000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Video Session Connection Destroyed,2259-04-28 16:25:49.483000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Ally submitted test results,2259-04-28 17:24:25.853000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Ally submitted test results,2259-04-28 17:24:25.853000+00:00
MWiqeS9Foa,Lx9tR5I4k,,Ally submitted test results,2259-04-28 17:24:25.853000+00:00
WXHyGSLI6K,586CRYhBV,,Underwriting Created,2259-07-02 15:59:00.432000+00:00
WXHyGSLI6K,586CRYhBV,,Underwriting Created,2259-07-02 15:59:00.432000+00:00
WXHyGSLI6K,586CRYhBV,,Underwriting Created,2259-07-02 15:59:00.432000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:18:53.288000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:18:53.288000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:23:23.866000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:23:23.866000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:23:40.933000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:23:40.933000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:24:09.063000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:24:09.063000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:26:17.830000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:26:17.830000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:38:14.279000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:38:14.279000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:46:57.679000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:46:57.679000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:58:41.745000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 13:58:41.745000+00:00
WXHyGSLI6K,586CRYhBV,,Ally entered underwriting,2259-07-07 14:00:58.777000+00:00
WXHyGSLI6K,586CRYhBV,,Ally entered underwriting,2259-07-07 14:00:58.777000+00:00
WXHyGSLI6K,586CRYhBV,,Ally submitted test results,2259-07-07 14:13:09.695000+00:00
WXHyGSLI6K,586CRYhBV,,Applicant entered underwriting,2259-07-07 14:17:08.507000+00:00
PPCOgueIeM,z3MIZLIz8,,Underwriting Created,2258-10-20 21:45:10.242000+00:00
PPCOgueIeM,z3MIZLIz8,,Underwriting Created,2258-10-20 21:45:10.242000+00:00
PPCOgueIeM,z3MIZLIz8,,Underwriting Created,2258-10-20 21:45:10.242000+00:00
PPCOgueIeM,z3MIZLIz8,,Applicant entered underwriting,2258-10-22 13:58:40.705000+00:00
PPCOgueIeM,z3MIZLIz8,,Applicant entered underwriting,2258-10-22 13:58:40.705000+00:00
PPCOgueIeM,z3MIZLIz8,,Ally entered underwriting,2258-10-22 14:01:18.370000+00:00
PPCOgueIeM,z3MIZLIz8,,Video Session Connection Created,2258-10-22 14:01:21.029000+00:00
PPCOgueIeM,z3MIZLIz8,,Video Session Connection Created,2258-10-22 14:01:40.287000+00:00
PPCOgueIeM,z3MIZLIz8,,Video Session Connection Destroyed,2258-10-22 14:18:13.463000+00:00
PPCOgueIeM,z3MIZLIz8,,Applicant entered underwriting,2258-10-22 14:18:16.185000+00:00
PPCOgueIeM,z3MIZLIz8,,Video Session Connection Created,2258-10-22 14:18:16.854000+00:00
PPCOgueIeM,z3MIZLIz8,,Video Session Connection Created,2258-10-22 14:23:04.013000+00:00
PPCOgueIeM,z3MIZLIz8,,Applicant entered underwriting,2258-10-22 14:25:59.825000+00:00
PPCOgueIeM,z3MIZLIz8,,Video Session Connection Created,2258-10-22 14:26:00.227000+00:00
PPCOgueIeM,z3MIZLIz8,,Ally submitted test results,2258-10-22 14:34:44.467000+00:00
PPCOgueIeM,z3MIZLIz8,,Applicant entered underwriting,2258-10-22 14:36:43.165000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Underwriting Created,2259-01-04 20:25:01.188000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Underwriting Created,2259-01-04 20:25:01.188000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Underwriting Created,2259-01-04 20:25:01.188000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Underwriting Created,2259-01-04 20:25:01.188000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Underwriting Created,2259-01-04 20:25:01.188000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Underwriting Created,2259-01-04 20:25:01.188000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Applicant entered underwriting,2259-01-06 15:29:00.172000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Applicant entered underwriting,2259-01-06 15:29:00.172000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Applicant entered underwriting,2259-01-06 15:29:00.172000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Applicant entered underwriting,2259-01-06 15:29:00.172000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Applicant entered underwriting,2259-01-06 15:29:00.172000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Ally entered underwriting,2259-01-06 15:31:06.491000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Ally entered underwriting,2259-01-06 15:31:06.491000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Ally entered underwriting,2259-01-06 15:31:06.491000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Ally entered underwriting,2259-01-06 15:31:06.491000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Ally entered underwriting,2259-01-06 15:31:06.491000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Video Session Connection Created,2259-01-06 15:31:07.738000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Video Session Connection Created,2259-01-06 15:31:07.738000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Video Session Connection Created,2259-01-06 15:31:07.738000+00:00
v1u1yiXIqQ,rBPIG1fJG,,Video Session Connection Created,2259-01-06 15:31:07.738000+00:00
